DATE,PRICE,ADDRESS,AREAS,BEDROOMS,PARKING-SPACES,BATHROOMS,CONDOMÍNIO,IPTU,TIPO
2021-08-05 16:45:57.182942-03:00,R$ 580.000,"Loteamento Portal do Sol II, Goiânia",390 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.183244-03:00,R$ 1.600.000,"Jardim América, Goiânia",4190 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.183586-03:00,R$ 400.000,"Avenida Dona Leopoldina, Sítios de Recreio Mansões do Campus",2800 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.183876-03:00,R$ 70.000,"Rua Dom Bosco, Residencial Santa Fe I",225 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.184166-03:00,R$ 600.000,"Jardim Brasil, Goiânia",565 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.184468-03:00,R$ 1.104.000,"Jardins Franca, Goiânia",690 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.184816-03:00,R$ 620.000,"Avenida New York, Jardim Novo Mundo",456 m²,1,5,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.185142-03:00,R$ 2.742.000,"Avenida C2, Jardim América",6855 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.185444-03:00,R$ 5.000.000,"Rua 1123, Setor Marista",545 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.185773-03:00,R$ 5.000.000,"Rua 1124, Setor Marista",545 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.186099-03:00,R$ 3.000.000,"Parque Oeste Industrial, Goiânia",3765 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.186415-03:00,R$ 907.599,"Rua da Concórdia, Setor Jaó",203 m²,,2,,R$ 650,,terrenos-lotes-condominios
2021-08-05 16:45:57.186802-03:00,R$ 840.000,"Rua 25 de Dezembro, Jardim Gramado",1800 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.187086-03:00,R$ 4.700.000,"Rua Sírius, Residencial Alphaville Flamboyant",1350 m²,,,,R$ 1.600,,terrenos-lotes-condominios
2021-08-05 16:45:57.187458-03:00,R$ 400.000,"Avenida Lago Azul, Jardim Colorado Extensao",397 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.187770-03:00,R$ 1.617.000,"Setor Sudoeste, Goiânia",1470 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.188088-03:00,R$ 650.000,"Rua C 154, Jardim América",468 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.188387-03:00,R$ 1.800.000,"Sudoeste, Goiânia",4236 m²,,,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.188701-03:00,R$ 450.000,"Rua do Buriti, Cidade Jardim",526 m²,1,1,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.189029-03:00,R$ 250.000,"Rua VB 28, Residencial Vereda dos Buritis",410 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.189331-03:00,R$ 950.000,"Avenida Nossa Senhora do Perpétuo Socorro, Jardins Italia",575 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.189635-03:00,R$ 1.500.000,"Vila Rosa, Goiânia",1687 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.189903-03:00,R$ 1.880.000,"Avenida Vitória, Vila Rosa",1733 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.190185-03:00,R$ 400.000,"Residencial Sevilha, Goiânia",825 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.190517-03:00,R$ 5.800.000,"Residencial Aldeia do Vale, Goiânia",5349 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.190816-03:00,R$ 2.000.000,"Setor Bueno, Goiânia",687 m²,,,,,R$ 4.462,terrenos-lotes-condominios
2021-08-05 16:45:57.191175-03:00,R$ 680.000,"Rua Laureano de Souza, Sitio de Recreio Paraiso Tropical",8519 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.191475-03:00,R$ 400.000,"Rua Beijuaçu, Parque Amazônia",362 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.191776-03:00,R$ 1.100.000,"Residencial Alphaville Flamboyant, Goiânia",628 m²,,,,R$ 700,,terrenos-lotes-condominios
2021-08-05 16:45:57.192119-03:00,R$ 500.000,"Setor Sudoeste, Goiânia",507 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.192430-03:00,R$ 1.150.000,"Residencial Aldeia do Vale, Goiânia",2 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.192728-03:00,R$ 124.900,"Rua do Inverno, Parque Oeste Industrial",300 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.193021-03:00,R$ 2.500.000,"Rua Iaciara, ALPHAVILLE GOIAS",1329 m²,,,,R$ 2.000,,terrenos-lotes-condominios
2021-08-05 16:45:57.193367-03:00,R$ 1.250.000,"Alphaville Flamboyant Residencial Araguaia, Goiânia",500 m²,,,,R$ 1.213,R$ 4.500,terrenos-lotes-condominios
2021-08-05 16:45:57.193829-03:00,R$ 480.000,"Rua Santa Luzia, Vila Abajá",420 m²,,,,,R$ 1.370,terrenos-lotes-condominios
2021-08-05 16:45:57.194226-03:00,R$ 290.000,"Rua Buriti Alegre, Nossa Senhora De Fatima",420 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.194565-03:00,R$ 1.150.000,"Alameda das Espatódias, Residencial Aldeia do Vale",,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.194835-03:00,R$ 10.000.000,"Setor Marista, Goiânia",,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.195135-03:00,R$ 1.800.000,"Rua Pau Brasil, Residencial Alphaville Flamboyant",637 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.195450-03:00,R$ 1.190.000,"Rua W 6, Garavelo Park",3600 m²,,17,,,R$ 490,terrenos-lotes-condominios
2021-08-05 16:45:57.195835-03:00,R$ 600.000,"Jardim América, Goiânia",488 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.196134-03:00,R$ 600.000,"Vila Rezende, Goiânia",600 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.196456-03:00,R$ 3.188.000,"Avenida Rio Verde, Setor Faiçalville",1594 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.196770-03:00,R$ 900.000,"PORTAL DO SOL GREEN, Goiânia",1250 m²,,,,R$ 600,,terrenos-lotes-condominios
2021-08-05 16:45:57.197114-03:00,R$ 779.000,"Avenida Floresta, Condominio Aldeia do Vale",2289 m²,,,,R$ 1.000,R$ 10,terrenos-lotes-condominios
2021-08-05 16:45:57.197514-03:00,R$ 780.000,"Avenida Brasil, Jardim da Luz",1000 m²,,,,,R$ 1.500,terrenos-lotes-condominios
2021-08-05 16:45:57.197861-03:00,R$ 250.000,"Rua El Greco, Setor Gentil Meireles",360 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.198142-03:00,R$ 1.150.000,"Alameda das Amendoeiras, Residencial Aldeia do Vale",2471 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.198473-03:00,R$ 1.100.000,"Setor Sao Jose, Goiânia",1079 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.198768-03:00,R$ 320.000,"Avenida Guarujá, Parque Amazônia",420 m²,1,,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.199084-03:00,R$ 790.000,"Alameda das Espatódias, Residencial Aldeia do Vale",2280 m²,,,,,R$ 790.000,terrenos-lotes-condominios
2021-08-05 16:45:57.199450-03:00,R$ 800.000,"Chácaras Buritis, Goiânia",5490 m²,,,,,R$ 2.000,terrenos-lotes-condominios
2021-08-05 16:45:57.199792-03:00,R$ 460.000,"Rua GGC7, Residencial Goiânia Golfe Clube",432 m²,,,,R$ 615,,terrenos-lotes-condominios
2021-08-05 16:45:57.200121-03:00,R$ 1.550.000,"Alameda das Mangubas, Residencial Aldeia do Vale",2624 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.200461-03:00,R$ 1.100.000,"Rua GV30, Residencial Granville",480 m²,,,,R$ 700,,terrenos-lotes-condominios
2021-08-05 16:45:57.200824-03:00,R$ 2.850.000,"Avenida Caiapó, Santa Genoveva",800 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.201116-03:00,R$ 75.000,"Avenida Alphaville Flamboyant, Residencial Alphaville Flamboyant",274 m²,,,,R$ 290,,terrenos-lotes-condominios
2021-08-05 16:45:57.201462-03:00,R$ 1.350.000,"Alameda das Espatódias, Residencial Aldeia do Vale",2031 m²,,,,R$ 1.700,,terrenos-lotes-condominios
2021-08-05 16:45:57.201814-03:00,R$ 20.750.000,"BR-153, Condominio Alto da Boa Vista",32 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.202110-03:00,R$ 1.350.000,"Avenida Floresta, Residencial Aldeia do Vale",2030 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.202409-03:00,R$ 700.000,"Vila Lucy, Goiânia",200 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.202705-03:00,R$ 1.350.000,"Rua das Helicônias, Jardins Italia",592 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.202999-03:00,R$ 1.150.000,"Alameda das Caraíbas, Aldeia do Vale",2471 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.203278-03:00,R$ 1.200.000,"Setor Leste Universitário, Goiânia",236 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.203583-03:00,R$ 650.000,"Santa Genoveva, Goiânia",700 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.203895-03:00,R$ 1.200.000,"Residencial Alphaville Flamboyant, Goiânia",608 m²,,,,R$ 1.000,,terrenos-lotes-condominios
2021-08-05 16:45:57.204235-03:00,R$ 1.677.000,"PORTAL DO SOL GREEN, Goiânia",1290 m²,,,,R$ 550,,terrenos-lotes-condominios
2021-08-05 16:45:57.204592-03:00,R$ 510.000,"Rua das Arapongas, Sitio de Recreio Paraiso Tropical",5300 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.204892-03:00,R$ 830.000,"Residencial Aldeia do Vale, Goiânia",2289 m²,,,,R$ 1.800,,terrenos-lotes-condominios
2021-08-05 16:45:57.205238-03:00,R$ 3.700.000,"Rua do Ouro, Loteamento Tupinamba Dos Reis",10584 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.205538-03:00,R$ 1.104.000,"Avenida França, Jardins Franca",690 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.205828-03:00,R$ 4.800.000,"Rua 134, Setor Sul",1588 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.206127-03:00,R$ 1.649.000,"Rua Acapu, Residencial Alphaville Flamboyant",665 m²,,,,R$ 1.200,,terrenos-lotes-condominios
2021-08-05 16:45:57.206499-03:00,R$ 800.000,"Jardim América, Goiânia",468 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.206862-03:00,R$ 753.277,"Estrada 111, Chácaras de Recreio São Joaquim",8325 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.207184-03:00,R$ 1.200.000,"Setor Leste Universitário, Goiânia",236 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.207484-03:00,R$ 400.000,"Setor Pedro Ludovico, Goiânia",426 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.207773-03:00,R$ 1.350.000,"Setor Pedro Ludovico, Goiânia",243 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.208234-03:00,R$ 1.000.000,"Residencial Alphaville Flamboyant, Goiânia",640 m²,,,,R$ 1.000,,terrenos-lotes-condominios
2021-08-05 16:45:57.208902-03:00,R$ 699.000,"Avenida Marginal Barreiro, Condominio Jardins Valência",381 m²,,,,R$ 650,,terrenos-lotes-condominios
2021-08-05 16:45:57.209573-03:00,R$ 788.960,"Sítios de Recreio Mansões do Campus, Goiânia",5850 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.210184-03:00,R$ 1.000.000,"Rua das Chácaras, Vila João Vaz",4112 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.210849-03:00,R$ 1.430.000,"Avenida Rio Verde, Parque Amazônia",1162 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.211414-03:00,R$ 1.320.571,"Avenida Perim, Residencial Itamaraca",1886 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.211997-03:00,R$ 1.250.000,"Alphaville Flamboyant Residencial Araguaia, Goiânia",500 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.212606-03:00,R$ 1.750.000,"Setor Bueno, Goiânia",864 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.213133-03:00,R$ 6.500.000,"Rua Martinho Nascimento, Aeroviário",17000 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.213716-03:00,R$ 1.550.000,"Avenida Contorno dos Ipês, Residencial Goiânia Golfe Clube",1250 m²,,,,R$ 570,,terrenos-lotes-condominios
2021-08-05 16:45:57.214328-03:00,R$ 850.000,"Avenida T 15, Parque Amazônia",840 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.214933-03:00,R$ 600.000,"Parque Flamboyant, Goiânia",1295 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.215435-03:00,R$ 1.300.000,"Setor Sul, Goiânia",648 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.215926-03:00,R$ 980.000,"Setor Pedro Ludovico, Goiânia",500 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.216440-03:00,R$ 1.200.000,"Avenida Floresta, Residencial Aldeia do Vale",,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.216914-03:00,R$ 1.600.000,"Avenida República do Líbano, Jardim Petrópolis",7670 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.217495-03:00,R$ 1.000.000,"Rua dos Jaborandis, Condominio Aldeia do Vale",1270 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.217996-03:00,R$ 430.000,"Rua 4, Jardim Goiás",546 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.218558-03:00,R$ 1.990.000,"Rua do Tritão, Jardim Atlântico",2500 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.219078-03:00,R$ 630.000,"Setor Sudoeste, Goiânia",547 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.219602-03:00,R$ 360.000,"Vila Rosa, Goiânia",525 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.220078-03:00,R$ 135.000.000,"Rua RB 3, Residencial Recanto do Bosque",300 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.220470-03:00,R$ 780.800,"Avenida dos Jardins, Jardins Italia",709 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.220783-03:00,R$ 860.000,"Rua 227-A, Setor Leste Universitário",703 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.221260-03:00,R$ 2.000.000,"Avenida Mambaí, Residencial Clea Borges",1224 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.221733-03:00,R$ 2.200.000,"Conjunto Vera Cruz, Goiânia",1500 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.222196-03:00,R$ 1.350.000,"Setor Pedro Ludovico, Goiânia",243 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.222811-03:00,R$ 600.000,"Alameda Alberto Nepomuceno, Vila Adélia",2400 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.223436-03:00,R$ 2.550.000,"Rodovia GO-020, Residencial Goiânia Golfe Clube",2550 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.223955-03:00,R$ 2.550.000,"Rodovia GO-020, Residencial Goiânia Golfe Clube",2550 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.224512-03:00,R$ 65.000,"Avenida Alphaville Flamboyant, Residencial Alphaville Flamboyant",270 m²,,,,R$ 270,,terrenos-lotes-condominios
2021-08-05 16:45:57.224918-03:00,R$ 1.400.000,"Rua AB21, Residencial Alice Barbosa I",2625 m²,,,,,R$ 1.000,terrenos-lotes-condominios
2021-08-05 16:45:57.225259-03:00,R$ 1.800.000,"Alphaville Ipe, Goiânia",637 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.225679-03:00,R$ 200.000,"Alameda Humaitá, Residencial Humaita",387 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.226048-03:00,R$ 2.000.000,"Sítio de Recreio Ipê, Goiânia",16049 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.226429-03:00,R$ 1.345.000,"Avenida Nossa Senhora do Carmo, Jardim Vitoria",3348 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.226793-03:00,R$ 870.000,"Rua GGC36, Residencial Goiânia Golfe Clube",1995 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.227100-03:00,R$ 1.900.000,"PORTAL DO SOL GREEN, Goiânia",1432 m²,,,,R$ 550,,terrenos-lotes-condominios
2021-08-05 16:45:57.227566-03:00,R$ 189.000,"Rua Carolina, Jardim Guanabara",360 m²,,,,R$ 189.000,,terrenos-lotes-condominios
2021-08-05 16:45:57.227982-03:00,R$ 350.000,"Rua Padre Toledo Melo, Cidade Jardim",405 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.228326-03:00,R$ 875.000,"Parque Amazônia, Goiânia",1057 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.228788-03:00,R$ 1.350.000,"Rua das Palmeiras, Residencial Aldeia do Vale",4555 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.229081-03:00,R$ 999.000,"Rua S 3, Setor Bela Vista",334 m²,1,,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.229507-03:00,R$ 380.000,"Rua 9, Setor Santos Dumont",403 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.229944-03:00,R$ 780.000,"Setor das Nacões, Goiânia",734 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.230250-03:00,R$ 1.150.000,"Alameda das Espatódias, Residencial Aldeia do Vale",2471 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.230595-03:00,R$ 435.000,"Rua 20, Setor Central",360 m²,,30,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.230947-03:00,R$ 1.000.000,"Rua Juiz de Fora, Jardim Guanabara",906 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.231339-03:00,R$ 640.000,"Rua do Acesso A, Residencial Goiânia Golfe Clube",642 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.231885-03:00,R$ 875.000,"Parque Amazônia, Goiânia",1057 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.232345-03:00,R$ 7.350.000,"Avenida E, Jardim Goiás",2100 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.232723-03:00,R$ 7.350.000,"Avenida E, Jardim Goiás",2100 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.233093-03:00,R$ 1.250.000,"Alameda das Acácias, Residencial Aldeia do Vale",1965 m²,,,,R$ 1.560,,terrenos-lotes-condominios
2021-08-05 16:45:57.233492-03:00,R$ 320.000,"Rua Januário da Cunha Barbosa, Capuava",390 m²,1,1,1,,,terrenos-lotes-condominios
2021-08-05 16:45:57.233961-03:00,R$ 1.150.000,"Residencial Aldeia do Vale, Goiânia",2472 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.234598-03:00,R$ 1.790.000,"Jardim América, Goiânia",930 m²,,,,,R$ 253,terrenos-lotes-condominios
2021-08-05 16:45:57.235008-03:00,R$ 1.250.000,"Avenida Floresta, Residencial Aldeia do Vale",2216 m²,,,,R$ 1.600,,terrenos-lotes-condominios
2021-08-05 16:45:57.235482-03:00,R$ 1.250.000,"Alphaville Flamboyant Residencial Araguaia, Goiânia",500 m²,,,,R$ 1.213,,terrenos-lotes-condominios
2021-08-05 16:45:57.235864-03:00,R$ 630.000,"Setor Sudoeste, Goiânia",547 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.236184-03:00,R$ 525.000,"Alameda das Espatódias, Condominio Aldeia do Vale",2271 m²,,,,R$ 1.600,,terrenos-lotes-condominios
2021-08-05 16:45:57.236622-03:00,R$ 1.500.000,"Avenida T 9, Setor Marista",442 m²,,4,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.236988-03:00,R$ 1.500.000,"Alameda das Mangubas, Residencial Aldeia do Vale",2217 m²,,,,R$ 1.250,,terrenos-lotes-condominios
2021-08-05 16:45:57.237372-03:00,R$ 1.150.000,"Alameda das Amendoeiras, Residencial Aldeia do Vale",2000 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.237747-03:00,R$ 2.750.000,"Alameda das Acácias, Residencial Aldeia do Vale",5000 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.238102-03:00,R$ 4.500.000,"Jardim Goiás, Goiânia",1188 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.238413-03:00,R$ 4.500.000,"Jardim Goiás, Goiânia",1188 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.238773-03:00,R$ 1.250.000,"Residencial Aldeia do Vale, Goiânia",3030 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.239090-03:00,R$ 1.100.000,"Jardim da Luz, Goiânia",2080 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.239427-03:00,R$ 2.200.000,"Rua Corona, Residencial Alphaville Flamboyant",849 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.239788-03:00,R$ 800.000,"Parque Industrial de Goiânia, Goiânia",1000 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.240095-03:00,R$ 650.000,"Rua Indaiá, Jardim Guanabara",440 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.240392-03:00,R$ 650.000,"Rua Padre Monte, Goiá",563 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.240721-03:00,R$ 1.400.000,"Avenida Floresta, Residencial Aldeia do Vale",2508 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.241072-03:00,R$ 1.650.000,"Jardins Paris, Goiânia",650 m²,,,,R$ 1.600,,terrenos-lotes-condominios
2021-08-05 16:45:57.241467-03:00,R$ 690.000,"Avenida C15, Setor Sudoeste",555 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.241746-03:00,R$ 9.900.000,"Rodovia GO070, Setor Novo Planalto",145200 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.242067-03:00,R$ 850.000,"Residencial Aldeia do Vale, Goiânia",1250 m²,,,,R$ 1.000,,terrenos-lotes-condominios
2021-08-05 16:45:57.242460-03:00,R$ 750.000,"Rua VI 12, Conjunto Vera Cruz",1454 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.242798-03:00,R$ 920.000,"Rua das Mangabas, Residencial Aldeia do Vale",3026 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.243178-03:00,R$ 1.250.000,"Rua Piquiri, Alphaville Araguaia",500 m²,,,,R$ 1.213,R$ 2.200,terrenos-lotes-condominios
2021-08-05 16:45:57.243604-03:00,R$ 660.000,"Jardins Franca, Goiânia",,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.243877-03:00,R$ 1.300.000,"Rua 1008, Setor Pedro Ludovico",420 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.244290-03:00,R$ 3.200.000,"Avenida Quinta Avenida, Setor Leste Vila Nova",1208 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.244625-03:00,R$ 2.300.000,"Rua RIT 10, Residencial Itamaraca",42215 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.244913-03:00,R$ 1.500.000,"Rua C52, Setor Sudoeste",25 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.245273-03:00,R$ 3.800.000,"Rua 10, Jardim Goiás",,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.245602-03:00,R$ 2.000.000,"Rua Amélia Rosa, Sítio de Recreio Ipê",5000 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.245899-03:00,R$ 1.200.000,"Alameda das Acácias, Residencial Aldeia do Vale",4000 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.246214-03:00,R$ 1.500.000,"Residencial Aldeia do Vale, Goiânia",2500 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.246562-03:00,R$ 700.000,"Rua GGC25, PORTAL DO SOL GREEN",626 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.246857-03:00,R$ 779.000,"Avenida Floresta, Residencial Aldeia do Vale",2289 m²,,,,R$ 1.000,R$ 10,terrenos-lotes-condominios
2021-08-05 16:45:57.247241-03:00,R$ 1.205.790,"Residencial Aldeia do Vale, Goiânia",2411 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.247592-03:00,R$ 660.000,"Jardins Franca, Goiânia",,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.248022-03:00,R$ 1.250.000,"Rua Mamoré, Alphaville Flamboyant Residencial Araguaia",503 m²,,,,,,terrenos-lotes-condominios
2021-08-05 16:45:57.248335-03:00,R$ 1.297.000,"Residencial Aldeia do Vale, Goiânia",2614 m²,,,,R$ 2.000,,terrenos-lotes-condominios
